year_film,year_ceremony,ceremony,category,name,film,winner
2004,2005,77,DOCUMENTARY (Feature),Kirby Dick and Eddie Schmidt,Twist of Faith,FALSE
2004,2005,77,DOCUMENTARY (Short Subject),Gerardine Wurzburg,Autism Is a World,FALSE
2004,2005,77,DOCUMENTARY (Short Subject),Hanna Polak and Andrzej Celinski,The Children of Leningradsky,FALSE
2004,2005,77,DOCUMENTARY (Short Subject),Hubert Davis and Erin Faith Young,Hardwood,FALSE
2004,2005,77,DOCUMENTARY (Short Subject),Robert Hudson and Bobby Houston,Mighty Times: The Children's March,TRUE
2004,2005,77,DOCUMENTARY (Short Subject),Oren Jacoby and Steve Kalafer,Sister Rose's Passion,FALSE
2004,2005,77,FILM EDITING,Thelma Schoonmaker,The Aviator,TRUE
2004,2005,77,FILM EDITING,Jim Miller and Paul Rubell,Collateral,FALSE
2004,2005,77,FILM EDITING,Matt Chesse,Finding Neverland,FALSE
2004,2005,77,FILM EDITING,Joel Cox,Million Dollar Baby,FALSE
2004,2005,77,FILM EDITING,Paul Hirsch,Ray,FALSE
2004,2005,77,FOREIGN LANGUAGE FILM,Sweden,As It Is in Heaven,FALSE
2004,2005,77,FOREIGN LANGUAGE FILM,France,The Chorus (Les Choristes),FALSE
2004,2005,77,FOREIGN LANGUAGE FILM,Germany,Downfall,FALSE
2004,2005,77,FOREIGN LANGUAGE FILM,Spain,The Sea Inside,TRUE
2004,2005,77,FOREIGN LANGUAGE FILM,South Africa,Yesterday,FALSE
2004,2005,77,MAKEUP,Valli O'Reilly and Bill Corso,Lemony Snicket's A Series of Unfortunate Events,TRUE
2004,2005,77,MAKEUP,Keith Vanderlaan and Christien Tinsley,The Passion of the Christ,FALSE
2004,2005,77,MAKEUP,Jo Allen and Manuel García,The Sea Inside,FALSE
2004,2005,77,MUSIC (Original Score),Jan A.P. Kaczmarek,Finding Neverland,TRUE
2004,2005,77,MUSIC (Original Score),John Williams,Harry Potter and the Prisoner of Azkaban,FALSE
2004,2005,77,MUSIC (Original Score),Thomas Newman,Lemony Snicket's A Series of Unfortunate Events,FALSE
2004,2005,77,MUSIC (Original Score),John Debney,The Passion of the Christ,FALSE
2004,2005,77,MUSIC (Original Score),James Newton Howard,The Village,FALSE
2004,2005,77,MUSIC (Original Song),"Music by Adam Duritz, Charles Gillingham, Jim Bogios, David Immergluck, Matthew Malley and David Bryson; Lyric by Adam Duritz and Daniel Vickrey",Shrek 2,FALSE
2004,2005,77,MUSIC (Original Song),Music and Lyric by Jorge Drexler,The Motorcycle Diaries,TRUE
2004,2005,77,MUSIC (Original Song),Music and Lyric by Glen Ballard and Alan Silvestri,The Polar Express,FALSE
2004,2005,77,MUSIC (Original Song),Music by Andrew Lloyd Webber; Lyric by Charles Hart,The Phantom of the Opera,FALSE
2004,2005,77,MUSIC (Original Song),Music by Bruno Coulais; Lyric by Christophe Barratier,The Chorus (Les Choristes),FALSE
2004,2005,77,BEST PICTURE,"Michael Mann and Graham King, Producers",The Aviator,FALSE
2004,2005,77,BEST PICTURE,"Richard N. Gladstein and Nellie Bellflower, Producers",Finding Neverland,FALSE
2004,2005,77,BEST PICTURE,"Clint Eastwood, Albert S. Ruddy and Tom Rosenberg, Producers",Million Dollar Baby,TRUE
2004,2005,77,BEST PICTURE,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",Ray,FALSE
2004,2005,77,BEST PICTURE,"Michael London, Producer",Sideways,FALSE
2004,2005,77,SHORT FILM (Animated),Sejong Park and Andrew Gregory,Birthday Boy,FALSE
2004,2005,77,SHORT FILM (Animated),Jeff Fowler and Tim Miller,Gopher Broke,FALSE
2004,2005,77,SHORT FILM (Animated),Bill Plympton,Guard Dog,FALSE
2004,2005,77,SHORT FILM (Animated),Mike Gabriel and Baker Bloodworth,Lorenzo,FALSE
2004,2005,77,SHORT FILM (Animated),Chris Landreth,Ryan,TRUE
2004,2005,77,SHORT FILM (Live Action),Gary McKendry,Everything in This Country Must,FALSE
2004,2005,77,SHORT FILM (Live Action),Ashvin Kumar,Little Terrorist,FALSE
2004,2005,77,SHORT FILM (Live Action),Nacho Vigalondo,7:35 in the Morning (7:35 de la Mañana),FALSE
2004,2005,77,SHORT FILM (Live Action),Taika Waititi and Ainsley Gardiner,"Two Cars, One Night",FALSE
2004,2005,77,SHORT FILM (Live Action),Andrea Arnold,Wasp,TRUE
2004,2005,77,SOUND EDITING,Michael Silvers and Randy Thom,The Incredibles,TRUE
2004,2005,77,SOUND EDITING,Randy Thom and Dennis Leonard,The Polar Express,FALSE
2004,2005,77,SOUND EDITING,Paul N.J. Ottosson,Spider-Man 2,FALSE
2004,2005,77,SOUND MIXING,Tom Fleischman and Petur Hliddal,The Aviator,FALSE
2004,2005,77,SOUND MIXING,"Randy Thom, Gary A. Rizzo and Doc Kane",The Incredibles,FALSE
2004,2005,77,SOUND MIXING,"Randy Thom, Tom Johnson, Dennis Sands and William B. Kaplan",The Polar Express,FALSE
2004,2005,77,SOUND MIXING,"Scott Millan, Greg Orloff, Bob Beemer and Steve Cantamessa",Ray,TRUE
2004,2005,77,SOUND MIXING,"Kevin O'Connell, Greg P. Russell, Jeffrey J. Haboush and Joseph Geisinger",Spider-Man 2,FALSE
2004,2005,77,VISUAL EFFECTS,"Roger Guyett, Tim Burke, John Richardson and Bill George",Harry Potter and the Prisoner of Azkaban,FALSE
2004,2005,77,VISUAL EFFECTS,"John Nelson, Andrew R. Jones, Erik Nash and Joe Letteri","I, Robot",FALSE
2004,2005,77,VISUAL EFFECTS,"John Dykstra, Scott Stokdyk, Anthony LaMolinara and John Frazier",Spider-Man 2,TRUE
2004,2005,77,WRITING (Adapted Screenplay),Screenplay by Richard Linklater & Julie Delpy & Ethan Hawke; Story by Richard Linklater & Kim Krizan,Before Sunset,FALSE
2004,2005,77,WRITING (Adapted Screenplay),Screenplay by David Magee,Finding Neverland,FALSE
2004,2005,77,WRITING (Adapted Screenplay),Screenplay by Paul Haggis,Million Dollar Baby,FALSE
2004,2005,77,WRITING (Adapted Screenplay),Screenplay by José Rivera,The Motorcycle Diaries,FALSE
2004,2005,77,WRITING (Adapted Screenplay),Screenplay by Alexander Payne & Jim Taylor,Sideways,TRUE
2004,2005,77,WRITING (Original Screenplay),Written by John Logan,The Aviator,FALSE
2004,2005,77,WRITING (Original Screenplay),Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth,Eternal Sunshine of the Spotless Mind,TRUE
2004,2005,77,WRITING (Original Screenplay),Written by Keir Pearson & Terry George,Hotel Rwanda,FALSE
2004,2005,77,WRITING (Original Screenplay),Written by Brad Bird,The Incredibles,FALSE
2004,2005,77,WRITING (Original Screenplay),Written by Mike Leigh,Vera Drake,FALSE
2004,2005,77,JEAN HERSHOLT HUMANITARIAN AWARD,Roger Mayer,,TRUE
2004,2005,77,HONORARY AWARD, Sidney Lumet in recognition of his brilliant services to screenwriters,,TRUE
2005,2006,78,ACTOR IN A LEADING ROLE,Philip Seymour Hoffman,Capote,TRUE
2005,2006,78,ACTOR IN A LEADING ROLE,Terrence Howard,Hustle & Flow,FALSE
2005,2006,78,ACTOR IN A LEADING ROLE,Heath Ledger,Brokeback Mountain,FALSE
2005,2006,78,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Walk the Line,FALSE
2005,2006,78,ACTOR IN A LEADING ROLE,David Strathairn,"Good Night, and Good Luck.",FALSE
2005,2006,78,ACTOR IN A SUPPORTING ROLE,George Clooney,Syriana,TRUE
2005,2006,78,ACTOR IN A SUPPORTING ROLE,Matt Dillon,Crash,FALSE
2005,2006,78,ACTOR IN A SUPPORTING ROLE,Paul Giamatti,Cinderella Man,FALSE
2005,2006,78,ACTOR IN A SUPPORTING ROLE,Jake Gyllenhaal,Brokeback Mountain,FALSE
2005,2006,78,ACTOR IN A SUPPORTING ROLE,William Hurt,A History of Violence,FALSE
2005,2006,78,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Henderson Presents,FALSE
2005,2006,78,ACTRESS IN A LEADING ROLE,Felicity Huffman,Transamerica,FALSE
2005,2006,78,ACTRESS IN A LEADING ROLE,Keira Knightley,Pride & Prejudice,FALSE
2005,2006,78,ACTRESS IN A LEADING ROLE,Charlize Theron,North Country,FALSE
2005,2006,78,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Walk the Line,TRUE
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Junebug,FALSE
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Capote,FALSE
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,North Country,FALSE
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Constant Gardener,TRUE
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Brokeback Mountain,FALSE
2005,2006,78,ANIMATED FEATURE FILM,Hayao Miyazaki,Howl's Moving Castle,FALSE
2005,2006,78,ANIMATED FEATURE FILM,Mike Johnson and Tim Burton,Tim Burton's Corpse Bride,FALSE
2005,2006,78,ANIMATED FEATURE FILM,Nick Park and Steve Box,Wallace & Gromit in The Curse of the Were-Rabbit,TRUE
2005,2006,78,ART DIRECTION,Art Direction:  Jim Bissell; Set Decoration:  Jan Pascale,"Good Night, and Good Luck.",FALSE
2005,2006,78,ART DIRECTION,Art Direction:  Stuart Craig; Set Decoration:  Stephenie McMillan,Harry Potter and the Goblet of Fire,FALSE
2005,2006,78,ART DIRECTION,Art Direction:  Grant Major; Set Decoration:  Dan Hennah and Simon Bright,King Kong,FALSE
2005,2006,78,ART DIRECTION,Art Direction:  John Myhre; Set Decoration:  Gretchen Rau,Memoirs of a Geisha,TRUE
2005,2006,78,ART DIRECTION,Art Direction:  Sarah Greenwood; Set Decoration:  Katie Spencer,Pride & Prejudice,FALSE
2005,2006,78,CINEMATOGRAPHY,Wally Pfister,Batman Begins,FALSE
2005,2006,78,CINEMATOGRAPHY,Rodrigo Prieto,Brokeback Mountain,FALSE
2005,2006,78,CINEMATOGRAPHY,Robert Elswit,"Good Night, and Good Luck.",FALSE
2005,2006,78,CINEMATOGRAPHY,Dion Beebe,Memoirs of a Geisha,TRUE
2005,2006,78,CINEMATOGRAPHY,Emmanuel Lubezki,The New World,FALSE
2005,2006,78,COSTUME DESIGN,Gabriella Pescucci,Charlie and the Chocolate Factory,FALSE
2005,2006,78,COSTUME DESIGN,Colleen Atwood,Memoirs of a Geisha,TRUE
2005,2006,78,COSTUME DESIGN,Sandy Powell,Mrs. Henderson Presents,FALSE
2005,2006,78,COSTUME DESIGN,Jacqueline Durran,Pride & Prejudice,FALSE
2005,2006,78,COSTUME DESIGN,Arianne Phillips,Walk the Line,FALSE
2005,2006,78,DIRECTING,Ang Lee,Brokeback Mountain,TRUE
2005,2006,78,DIRECTING,Bennett Miller,Capote,FALSE
2005,2006,78,DIRECTING,Paul Haggis,Crash,FALSE
2005,2006,78,DIRECTING,George Clooney,"Good Night, and Good Luck.",FALSE
2005,2006,78,DIRECTING,Steven Spielberg,Munich,FALSE
2005,2006,78,DOCUMENTARY (Feature),Hubert Sauper,Darwin's Nightmare,FALSE
2005,2006,78,DOCUMENTARY (Feature),Alex Gibney and Jason Kliot,Enron: The Smartest Guys in the Room,FALSE
2005,2006,78,DOCUMENTARY (Feature),Luc Jacquet and Yves Darondeau,March of the Penguins,TRUE
2005,2006,78,DOCUMENTARY (Feature),Henry-Alex Rubin and Dana Adam Shapiro,Murderball,FALSE
2005,2006,78,DOCUMENTARY (Feature),Marshall Curry,Street Fight,FALSE
2005,2006,78,DOCUMENTARY (Short Subject),Dan Krauss,The Death of Kevin Carter: Casualty of the Bang Bang Club,FALSE
2005,2006,78,DOCUMENTARY (Short Subject),Kimberlee Acquaro and Stacy Sherman,God Sleeps in Rwanda,FALSE
2005,2006,78,DOCUMENTARY (Short Subject),Steven Okazaki,The Mushroom Club,FALSE
2005,2006,78,DOCUMENTARY (Short Subject),Corinne Marrinan and Eric Simonson,A Note of Triumph: The Golden Age of Norman Corwin,TRUE
2005,2006,78,FILM EDITING,Mike Hill and Dan Hanley,Cinderella Man,FALSE
2005,2006,78,FILM EDITING,Claire Simpson,The Constant Gardener,FALSE
2005,2006,78,FILM EDITING,Hughes Winborne,Crash,TRUE
2005,2006,78,FILM EDITING,Michael Kahn,Munich,FALSE
2005,2006,78,FILM EDITING,Michael McCusker,Walk the Line,FALSE
2005,2006,78,FOREIGN LANGUAGE FILM,Italy,Don't Tell,FALSE
2005,2006,78,FOREIGN LANGUAGE FILM,France,Joyeux Noël,FALSE
2005,2006,78,FOREIGN LANGUAGE FILM,The Palestinian Territories,Paradise Now,FALSE
2005,2006,78,FOREIGN LANGUAGE FILM,Germany,Sophie Scholl - The Final Days,FALSE
2005,2006,78,FOREIGN LANGUAGE FILM,South Africa,Tsotsi,TRUE
2005,2006,78,MAKEUP,Howard Berger and Tami Lane,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",TRUE
2005,2006,78,MAKEUP,David Leroy Anderson and Lance Anderson,Cinderella Man,FALSE
2005,2006,78,MAKEUP,Dave Elsey and Nikki Gooley,Star Wars: Episode III Revenge of the Sith,FALSE
2005,2006,78,MUSIC (Original Score),Gustavo Santaolalla,Brokeback Mountain,TRUE
2005,2006,78,MUSIC (Original Score),Alberto Iglesias,The Constant Gardener,FALSE
2005,2006,78,MUSIC (Original Score),John Williams,Memoirs of a Geisha,FALSE
2005,2006,78,MUSIC (Original Score),John Williams,Munich,FALSE
2005,2006,78,MUSIC (Original Score),Dario Marianelli,Pride & Prejudice,FALSE
2005,2006,78,MUSIC (Original Song),"Music by Kathleen ""Bird"" York and Michael Becker; Lyric by Kathleen ""Bird"" York",Crash,FALSE
2005,2006,78,MUSIC (Original Song),"Music and Lyric by Jordan Houston, Cedric Coleman and Paul Beauregard",Hustle & Flow,TRUE
2005,2006,78,MUSIC (Original Song),Music and Lyric by Dolly Parton,Transamerica,FALSE
2005,2006,78,BEST PICTURE,"Diana Ossana and James Schamus, Producers",Brokeback Mountain,FALSE
2005,2006,78,BEST PICTURE,"Caroline Baron, William Vince and Michael Ohoven, Producers",Capote,FALSE
2005,2006,78,BEST PICTURE,"Paul Haggis and Cathy Schulman, Producers",Crash,TRUE
2005,2006,78,BEST PICTURE,"Grant Heslov, Producer","Good Night, and Good Luck.",FALSE
2005,2006,78,BEST PICTURE,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",Munich,FALSE
2005,2006,78,SHORT FILM (Animated),Sharon Colman,Badgered,FALSE
2005,2006,78,SHORT FILM (Animated),John Canemaker and Peggy Stern,The Moon and the Son: An Imagined Conversation,TRUE
2005,2006,78,SHORT FILM (Animated),Anthony Lucas,The Mysterious Geographic Explorations of Jasper Morello,FALSE
2005,2006,78,SHORT FILM (Animated),Shane Acker,9,FALSE
2005,2006,78,SHORT FILM (Animated),Andrew Jimenez and Mark Andrews,One Man Band,FALSE
2005,2006,78,SHORT FILM (Live Action),Ulrike Grote,Ausreisser (The Runaway),FALSE
2005,2006,78,SHORT FILM (Live Action),Sean Ellis and Lene Bausager,Cashback,FALSE
2005,2006,78,SHORT FILM (Live Action),Rúnar Rúnarsson and Thor S. Sigurjónsson,The Last Farm,FALSE
2005,2006,78,SHORT FILM (Live Action),Rob Pearlstein and Pia Clemente,Our Time Is Up,FALSE
2005,2006,78,SHORT FILM (Live Action),Martin McDonagh,Six Shooter,TRUE
2005,2006,78,SOUND EDITING,Mike Hopkins and Ethan Van der Ryn,King Kong,TRUE
2005,2006,78,SOUND EDITING,Wylie Stateman,Memoirs of a Geisha,FALSE
2005,2006,78,SOUND EDITING,Richard King,War of the Worlds,FALSE
2005,2006,78,SOUND MIXING,"Terry Porter, Dean A. Zupancic and Tony Johnson","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE
2005,2006,78,SOUND MIXING,"Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek",King Kong,TRUE
2005,2006,78,SOUND MIXING,"Kevin O'Connell, Greg P. Russell, Rick Kline and John Pritchett",Memoirs of a Geisha,FALSE
2005,2006,78,SOUND MIXING,"Paul Massey, D.M. Hemphill and Peter F. Kurland",Walk the Line,FALSE
2005,2006,78,SOUND MIXING,"Andy Nelson, Anna Behlmer and Ronald Judkins",War of the Worlds,FALSE
2005,2006,78,VISUAL EFFECTS,"Dean Wright, Bill Westenhofer, Jim Berney and Scott Farrar","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE
2005,2006,78,VISUAL EFFECTS,"Joe Letteri, Brian Van't Hul, Christian Rivers and Richard Taylor",King Kong,TRUE
2005,2006,78,VISUAL EFFECTS,"Dennis Muren, Pablo Helman, Randal M. Dutra and Daniel Sudick",War of the Worlds,FALSE
2005,2006,78,WRITING (Adapted Screenplay),Screenplay by Larry McMurtry & Diana Ossana,Brokeback Mountain,TRUE
2005,2006,78,WRITING (Adapted Screenplay),Screenplay by Dan Futterman,Capote,FALSE
2005,2006,78,WRITING (Adapted Screenplay),Screenplay by Jeffrey Caine,The Constant Gardener,FALSE
2005,2006,78,WRITING (Adapted Screenplay),Screenplay by Josh Olson,A History of Violence,FALSE
2005,2006,78,WRITING (Adapted Screenplay),Screenplay by Tony Kushner and Eric Roth,Munich,FALSE
2005,2006,78,WRITING (Original Screenplay),Screenplay by Paul Haggis & Bobby Moresco; Story by Paul Haggis,Crash,TRUE
2005,2006,78,WRITING (Original Screenplay),Screenplay by George Clooney & Grant Heslov,"Good Night, and Good Luck.",FALSE
2005,2006,78,WRITING (Original Screenplay),Written by Woody Allen,Match Point,FALSE
2005,2006,78,WRITING (Original Screenplay),Written by Noah Baumbach,The Squid and the Whale,FALSE
2005,2006,78,WRITING (Original Screenplay),Written by Stephen Gaghan,Syriana,FALSE
2005,2006,78,HONORARY AWARD, Robert Altman in recognition of a career that has repeatedly reinvented the art form and inspired filmmakers and audiences alike.,,TRUE
2006,2007,79,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Blood Diamond,FALSE
2006,2007,79,ACTOR IN A LEADING ROLE,Ryan Gosling,Half Nelson,FALSE
2006,2007,79,ACTOR IN A LEADING ROLE,Peter O'Toole,Venus,FALSE
2006,2007,79,ACTOR IN A LEADING ROLE,Will Smith,The Pursuit of Happyness,FALSE
2006,2007,79,ACTOR IN A LEADING ROLE,Forest Whitaker,The Last King of Scotland,TRUE
2006,2007,79,ACTOR IN A SUPPORTING ROLE,Alan Arkin,Little Miss Sunshine,TRUE
2006,2007,79,ACTOR IN A SUPPORTING ROLE,Jackie Earle Haley,Little Children,FALSE
2006,2007,79,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,Blood Diamond,FALSE
2006,2007,79,ACTOR IN A SUPPORTING ROLE,Eddie Murphy,Dreamgirls,FALSE
2006,2007,79,ACTOR IN A SUPPORTING ROLE,Mark Wahlberg,The Departed,FALSE
2006,2007,79,ACTRESS IN A LEADING ROLE,Penélope Cruz,Volver,FALSE
2006,2007,79,ACTRESS IN A LEADING ROLE,Judi Dench,Notes on a Scandal,FALSE
2006,2007,79,ACTRESS IN A LEADING ROLE,Helen Mirren,The Queen,TRUE
2006,2007,79,ACTRESS IN A LEADING ROLE,Meryl Streep,The Devil Wears Prada,FALSE
2006,2007,79,ACTRESS IN A LEADING ROLE,Kate Winslet,Little Children,FALSE
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Adriana Barraza,Babel,FALSE
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,Notes on a Scandal,FALSE
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Abigail Breslin,Little Miss Sunshine,FALSE
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Jennifer Hudson,Dreamgirls,TRUE
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Rinko Kikuchi,Babel,FALSE
2006,2007,79,ANIMATED FEATURE FILM,John Lasseter,Cars,FALSE
2006,2007,79,ANIMATED FEATURE FILM,George Miller,Happy Feet,TRUE
2006,2007,79,ANIMATED FEATURE FILM,Gil Kenan,Monster House,FALSE
2006,2007,79,ART DIRECTION,Art Direction:  John Myhre; Set Decoration:  Nancy Haigh,Dreamgirls,FALSE
2006,2007,79,ART DIRECTION,Art Direction:  Jeannine Oppewall; Set Decoration:  Gretchen Rau and Leslie E. Rollins,The Good Shepherd,FALSE
2006,2007,79,ART DIRECTION,Art Direction:  Eugenio Caballero; Set Decoration:  Pilar Revuelta,Pan's Labyrinth,TRUE
2006,2007,79,ART DIRECTION,Art Direction:  Rick Heinrichs; Set Decoration:  Cheryl Carasik,Pirates of the Caribbean: Dead Man's Chest,FALSE
2006,2007,79,ART DIRECTION,Art Direction:  Nathan Crowley; Set Decoration:  Julie Ochipinti,The Prestige,FALSE
2006,2007,79,CINEMATOGRAPHY,Vilmos Zsigmond,The Black Dahlia,FALSE
2006,2007,79,CINEMATOGRAPHY,Emmanuel Lubezki,Children of Men,FALSE
2006,2007,79,CINEMATOGRAPHY,Dick Pope,The Illusionist,FALSE
2006,2007,79,CINEMATOGRAPHY,Guillermo Navarro,Pan's Labyrinth,TRUE
2006,2007,79,CINEMATOGRAPHY,Wally Pfister,The Prestige,FALSE
2006,2007,79,COSTUME DESIGN,Yee Chung Man,Curse of the Golden Flower,FALSE
2006,2007,79,COSTUME DESIGN,Patricia Field,The Devil Wears Prada,FALSE
2006,2007,79,COSTUME DESIGN,Sharen Davis,Dreamgirls,FALSE
2006,2007,79,COSTUME DESIGN,Milena Canonero,Marie Antoinette,TRUE
2006,2007,79,COSTUME DESIGN,Consolata Boyle,The Queen,FALSE
2006,2007,79,DIRECTING,Alejandro González Iñárritu,Babel,FALSE
2006,2007,79,DIRECTING,Martin Scorsese,The Departed,TRUE
2006,2007,79,DIRECTING,Clint Eastwood,Letters from Iwo Jima,FALSE
2006,2007,79,DIRECTING,Stephen Frears,The Queen,FALSE
2006,2007,79,DIRECTING,Paul Greengrass,United 93,FALSE
2006,2007,79,DOCUMENTARY (Feature),Amy Berg and Frank Donner,Deliver Us from Evil,FALSE
2006,2007,79,DOCUMENTARY (Feature),Davis Guggenheim,An Inconvenient Truth,TRUE
2006,2007,79,DOCUMENTARY (Feature),James Longley and John Sinno,Iraq in Fragments,FALSE
2006,2007,79,DOCUMENTARY (Feature),Heidi Ewing and Rachel Grady,Jesus Camp,FALSE
2006,2007,79,DOCUMENTARY (Feature),Laura Poitras and Jocelyn Glatzer,"My Country, My Country",FALSE
2006,2007,79,DOCUMENTARY (Short Subject),Ruby Yang and Thomas Lennon,The Blood of Yingzhou District,TRUE
2006,2007,79,DOCUMENTARY (Short Subject),Leslie Iwerks and Mike Glad,Recycled Life,FALSE
2006,2007,79,DOCUMENTARY (Short Subject),Karen Goodman and Kirk Simon,Rehearsing a Dream,FALSE
2006,2007,79,DOCUMENTARY (Short Subject),Nathaniel Kahn and Susan Rose Behr,Two Hands,FALSE
2006,2007,79,FILM EDITING,Stephen Mirrione and Douglas Crise,Babel,FALSE
2006,2007,79,FILM EDITING,Steven Rosenblum,Blood Diamond,FALSE
2006,2007,79,FILM EDITING,Alex Rodríguez and Alfonso Cuarón,Children of Men,FALSE
2006,2007,79,FILM EDITING,Thelma Schoonmaker,The Departed,TRUE
2006,2007,79,FILM EDITING,"Clare Douglas, Christopher Rouse and Richard Pearson",United 93,FALSE
2006,2007,79,FOREIGN LANGUAGE FILM,Denmark,After the Wedding,FALSE
2006,2007,79,FOREIGN LANGUAGE FILM,Algeria,Days of Glory (Indigènes),FALSE
2006,2007,79,FOREIGN LANGUAGE FILM,Germany,The Lives of Others,TRUE
2006,2007,79,FOREIGN LANGUAGE FILM,Mexico,Pan's Labyrinth,FALSE
2006,2007,79,FOREIGN LANGUAGE FILM,Canada,Water,FALSE
2006,2007,79,MAKEUP,Aldo Signoretti and Vittorio Sodano,Apocalypto,FALSE
2006,2007,79,MAKEUP,Kazuhiro Tsuji and Bill Corso,Click,FALSE
